SN,Time,EO2 - Flow - F202,EO3 - Power,EO3 - Flow - F210,G1 - Vifte,EO5 - AO0 - Power,EO5 - AO1 - Flow - F-EO5,EO5 - AO2 - T1 - T-EO5in,EO5 - AO3 - T2 - T-EO5ut,EO7 - AO0 - Power1,EO7 - AO1 - Flow - F205,EO7 - AO2 - Power2,EO7 - AO3 - T2 - T-EO7ut,Strømmåling JP2,Strømmåling JP3,Strømmåling JP4,T1,T7,T13,T29,T32,T37,T40,T42,T52,T74,T80,T113,T132,T137,T138,T147,T153,T162,T301,T302,TC4 - Ledig 12,TC5 - Ledig 11,TC6 - Ledig 10,TC7 - Ledig 9,TC8 - Ledig 8,TC9 - Ledig 7,TC10 - Ledig 6,TC11 - Ledig 5,TC12 - Ledig 4,TC13 - Ledig 3,TC14 - Ledig 2,TC15 - Ledig 1,Vifte SP,JP1 SP,Y221 SP,Y223,Y224 SP,Y301 SP,Y302 SP,Y303 SP,Y304 SP,AO9 - Ledig 7,AO10 - Ledig 6,AO11 - Ledig 5,AO12 - Ledig 4,AO13 - Ledig 3,AO14 - Ledig 2,AO15 - Ledig 1,Heater ON,JP1 - Power start,JP2 start,JP3 start,JP4 start,JP5 start,JP301 start,Vifte start,JP1 start,DO9 - K10 - Ledig 23,DO10 - Ledig 22,DO11 - Ledig 21,DO12 - Ledig 20,DO13 - Ledig 19,DO14 - Ledig 18,DO15 - Ledig 17,DO16 - Ledig 16,DO17 - Ledig 15,DO18 - Ledig 14,DO19 - Ledig 13,DO20 - Ledig 12,DO21 - Ledig 11,DO22 - Ledig 10,DO23 - Ledig 9,DO24 - Ledig 8,DO25 - Ledig 7,DO26 - Ledig 6,DO27 - Ledig 5,DO28 - Ledig 4,DO29 - Ledig 3,DO30 - Ledig 2,DO31 - Ledig 1,EO8,EO8 - AO1 - Flow - F206,EO8 - AO2 - Power2,EO8 - AO3 - T2 - T-EO8ut,EO1 - AO0 - Power,EO1 - AO1 - Flow - F-EO1,EO1 - AO2 - T1 - T-EO1in,EO1 - AO3 - T2 - T-EO1ut,EO4 - AO0 - Power,EO4 - AO1 - Flow - F-EO4,EO4 - AO2 - T1 - T-EO4in,EO4 - AO3 - T2 - T-EO4ut,AI12 - Ledig 4,AI13 - Ledig 3,AI14 - Ledig 2,AI15 - Ledig 1,,,error
1144,12:12:52,0.042441487,0.011642277,86.61316931,68.62445176,1.997373104,494.7390407,49.02911425,45.23834288,-0.046702474,-0.598686934,-0.113738179,30.26624858,0.34769392,0.177595079,0.210255027,48.87521128,44.73576785,48.30958301,29.06477091,30.12092024,21.99211289,32.11707787,32.21798796,29.53312269,29.09265366,26.77877825,37.47047142,43.22320082,44.69623506,37.66228544,33.43424489,38.39074867,37.92791919,31.41573847,50.65499906,-56926.95029,-56926.95029,-56926.95029,-56926.95029,-56926.95029,-56926.95029,-56926.95029,-56926.95029,-56926.95029,-56926.95029,-56926.95029,-56926.95029,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357340604,117.4376875,2.295464873,30.21587491,2.394697666,505.4311529,49.32795346,45.10681272,1.986495852,102.7245149,48.65861893,30.64941108,0,-4.98E-08,-2.36E-08,-2.88E-08,,,3.22122175
1145,12:12:53,0.03349185,0.011248887,86.61828339,68.49474758,1.998140216,494.7203547,49.02891755,45.23680866,-0.047095865,-0.586786866,-0.114249587,30.26666164,0.347714245,0.177535743,0.220651031,48.90304592,44.7493343,48.28728819,29.0660798,30.12222627,22.01069787,31.95660879,32.21095507,29.51540607,29.08421505,26.76255413,37.47554594,42.99489473,44.70057806,37.66268053,33.45104334,38.39215697,37.91352273,31.40182629,50.48896237,-56924.89254,-56924.89254,-56924.89254,-56924.89254,-56924.89254,-56924.89254,-56924.89254,-56924.89254,-56924.89254,-56924.89254,-56924.89254,-56924.89254,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357045561,117.4405396,2.294147015,30.2169764,2.39452064,505.4400042,49.32836652,45.10718644,1.986869574,102.726236,48.65899265,30.64921439,-4.72E-08,-3.67E-08,-2.88E-08,-4.72E-08,,,3.23744587
1146,12:12:54,0.023853779,0.011150539,86.60579324,68.61919016,1.99670434,487.7320156,49.08969641,45.29623032,-0.045563281,-0.591507554,-0.112813711,30.26658297,0.347895533,0.177595079,0.215345174,48.9637826,44.75017614,48.32061971,29.05629403,30.12286716,22.01388066,32.14942704,32.20911572,29.49543736,29.07692325,26.76547738,37.4810793,43.02615019,44.71262114,37.66175246,33.46426025,38.41259784,37.92329767,31.40654319,50.5432322,-56926.22138,-56926.22138,-56926.22138,-56926.22138,-56926.22138,-56926.22138,-56926.22138,-56926.22138,-56926.22138,-56926.22138,-56926.22138,-56926.22138,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.356217802,117.4322784,2.296841741,30.21587491,2.395110726,505.4306611,49.32811081,45.10742247,1.986889243,102.7301699,48.65838289,30.64982414,-1.05E-08,-6.29E-08,-6.82E-08,-5.25E-09,,,3.23452262
1147,12:12:55,0.028967857,0.013584644,86.62703633,68.50943416,1.997373104,487.7042323,49.08784747,45.2970171,-0.046300888,-0.574690104,-0.115036368,30.26664197,0.348157138,0.177534431,0.211365372,49.06290585,44.75679321,48.34311037,29.05768391,30.10909847,22.00815873,31.86352493,32.19991084,29.47440272,29.0728725,26.77302407,37.47865746,42.81062023,44.71352841,37.67893212,33.48091325,38.43131911,37.91421017,31.40974211,50.26589951,-56927.66243,-56927.66243,-56927.66243,-56927.66243,-56927.66243,-56927.66243,-56927.66243,-56927.66243,-56927.66243,-56927.66243,-56927.66243,-56927.66243,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.356734127,117.4369991,2.294363379,30.21845162,2.394796014,505.4375455,49.3279928,45.1069504,1.986574531,102.7427092,48.65850091,30.64848661,-6.03E-08,6.03E-08,4.98E-08,2.36E-08,,,3.22697593
1148,12:12:56,0.010478497,0.013568252,86.62280738,68.51558089,1.995779872,487.7283275,49.08983409,45.29709578,-0.046399236,-0.589835644,-0.112636685,30.25891185,0.347609997,0.177429527,0.218096942,49.09848404,44.75226505,48.33447041,29.06071734,30.09583837,22.01238786,31.71077455,32.20900578,29.4443632,29.07069193,26.75898815,37.47562285,42.51256114,44.70570541,37.66765761,33.4886365,38.42745721,37.90188439,31.39612367,50.42852527,-56925.07638,-56925.07638,-56925.07638,-56925.07638,-56925.07638,-56925.07638,-56925.07638,-56925.07638,-56925.07638,-56925.07638,-56925.07638,-56925.07638,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357332408,117.4251974,2.293360233,30.21715343,2.39536643,505.4257438,49.32832718,45.10754049,1.986122131,102.7348414,48.65926802,30.64935207,-2.36E-08,-1.31E-08,-8.92E-08,-5.25E-08,,,3.24101185
1149,12:12:57,0.028967857,0.014838576,86.62211895,68.48086417,1.994934082,487.7305403,49.09245014,45.29674172,-0.045571476,-0.582459569,-0.114662647,30.2585578,0.347855538,0.177577376,0.216553211,49.07740288,44.73188266,48.35130366,29.04194427,30.08457077,21.99747615,32.00202142,32.18765169,29.40974802,29.04647837,26.74604741,37.45895341,43.03644145,44.70179387,37.66168615,33.49496905,38.42860263,37.89924632,31.38713337,50.32342457,-56925.62704,-56925.62704,-56925.62704,-56925.62704,-56925.62704,-56925.62704,-56925.62704,-56925.62704,-56925.62704,-56925.62704,-56925.62704,-56925.62704,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357701212,117.4314916,2.296290994,30.21561921,2.394874692,505.4267272,49.32805181,45.10771751,1.985886097,102.7291864,48.65861893,30.64919472,-1.36E-07,-2.36E-08,-9.97E-08,-7.61E-08,,,3.25395259
1150,12:12:58,0.034180284,0.013756752,86.6094321,68.56663972,1.996133924,487.7455384,49.08938169,45.29931843,-0.044973195,-0.578033924,-0.1145643,30.25621712,0.347646058,0.177387238,0.212139696,49.1105304,44.72795825,48.324945,29.04809499,30.05406023,22.00993091,32.00881056,32.1773202,29.40275511,29.05194893,26.75222766,37.46410763,43.05894614,44.71412192,37.6592652,33.5161135,38.42487579,37.8941797,31.3822246,50.38060808,-56924.75009,-56924.75009,-56924.75009,-56924.75009,-56924.75009,-56924.75009,-56924.75009,-56924.75009,-56924.75009,-56924.75009,-56924.75009,-56924.75009,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35702917,117.4343437,2.295543551,30.21418333,2.394914031,505.4282025,49.32842553,45.10791421,1.887459755,98.72078151,48.73816252,30.53829789,-3.93E-08,-5.51E-08,-3.41E-08,-3.93E-08,,,3.24777234
1151,12:12:59,0.047752261,0.012683123,86.61572635,68.50125492,1.995484829,487.7401292,49.09130931,45.29628932,-0.046309084,-0.588753819,-0.112794042,30.25963962,0.347263157,0.177596062,0.210185856,48.994895,44.75848733,48.33454311,29.06079291,30.06401697,22.02419856,32.10997109,32.19061193,29.40615584,29.06056621,26.75906408,37.47280044,43.20457675,44.7325729,37.66795459,33.54059949,38.41413296,37.9027945,31.37471068,50.47827981,-56923.69799,-56923.69799,-56923.69799,-56923.69799,-56923.69799,-56923.69799,-56923.69799,-56923.69799,-56923.69799,-56923.69799,-56923.69799,-56923.69799,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357045561,117.4372941,2.294107676,30.03401041,2.395740151,505.4341033,49.32787478,45.10736346,1.886535287,98.71193022,48.73774946,30.53908467,-4.46E-08,-7.34E-08,1.05E-08,-4.98E-08,,,3.24093592
1152,12:13:00,0.022870302,0.010535866,86.61493957,68.48237216,1.996920705,487.7243936,49.08957839,45.29676139,-0.046030432,-0.588655472,-0.114485621,30.25735795,0.347405434,0.17746231,0.216522068,49.02786189,44.75000359,48.32284727,29.05407561,30.04849062,22.01277955,32.01813441,32.17808174,29.37520318,29.05566251,26.74479725,37.46731208,42.87280304,44.73572862,37.65801363,33.53237168,38.43791531,37.91235357,31.39590384,51.00464841,-56926.46041,-56926.46041,-56926.46041,-56926.46041,-56926.46041,-56926.46041,-56926.46041,-56926.46041,-56926.46041,-56926.46041,-56926.46041,-56926.46041,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357447147,117.4385726,2.293261886,30.0346005,2.194422483,494.4159687,49.59960938,45.12606919,1.886318922,98.71438891,48.73814285,30.53945839,2.62E-09,-2.62E-08,-3.15E-08,-3.15E-08,,,3.25520275
1153,12:13:01,0.032311678,0.011552125,86.61631644,68.51717085,1.996546984,487.7371788,49.08900797,45.29764652,-0.045637041,-0.585213304,-0.113561153,30.25556803,0.347280204,0.177497715,0.211464047,48.97996264,44.75089773,48.3302776,29.03640884,30.00936684,22.03603362,31.73169068,32.16435794,29.35120453,29.04003617,26.75438084,37.46933342,42.93233076,44.73552469,37.65090184,33.55080586,38.4209661,37.90963468,31.37600226,50.98008575,-56925.1659,-56925.1659,-56925.1659,-56925.1659,-56925.1659,-56925.1659,-56925.1659,-56925.1659,-56925.1659,-56925.1659,-56925.1659,-56925.1659,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357324213,117.4353272,2.29349792,30.03524959,2.194304466,494.4041669,49.59905863,45.12624621,1.887440085,98.70627522,48.73782814,30.53829789,-1.05E-08,-6.56E-08,-4.98E-08,-1.84E-08,,,3.24561916
1154,12:13:02,0.029656291,0.013879687,86.6220206,68.51889193,1.997845173,487.7347201,49.08934236,45.29766619,-0.046169758,-0.581967831,-0.112931728,30.25818408,0.347206444,0.177560985,0.210538924,48.94998511,44.73362918,48.33144849,29.04284032,30.02664516,22.03059683,31.63076272,32.16624305,29.33474894,29.03807947,26.7378359,37.4627309,42.85658824,44.73692346,37.66256652,33.56234359,38.41956397,37.89620912,31.37232371,51.09369698,-56924.50887,-56924.50887,-56924.50887,-56924.50887,-56924.50887,-56924.50887,-56924.50887,-56924.50887,-56924.50887,-56924.50887,-56924.50887,-56924.50887,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.356725931,117.43159,2.296290994,30.03536761,2.193753719,494.4053963,49.59897995,45.12565613,1.88683033,98.7200439,48.73810351,30.53839624,0,-5.25E-08,-2.36E-08,-6.82E-08,,,3.2621641
1155,12:13:03,0.020214915,0.010068715,86.62821651,68.66772473,1.996330619,487.7489805,49.08959806,45.29693842,-0.045768172,-0.599867105,-0.11326611,30.257653,0.347824067,0.177369863,0.212760597,48.9825063,44.74599568,48.36051969,29.04948493,30.02581023,22.03918066,31.95791526,32.16676328,29.32099821,29.03520244,26.75111856,37.47750625,43.22905381,44.76027036,37.67020848,33.58105472,38.43529315,37.88546179,31.36120677,51.49456408,-56925.58182,-56925.58182,-56925.58182,-56925.58182,-56925.58182,-56925.58182,-56925.58182,-56925.58182,-56925.58182,-56925.58182,-56925.58182,-56925.58182,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357176691,117.4314916,2.293340564,30.0339514,2.194343805,494.4049045,49.59976673,45.1265806,1.887440085,98.70971739,48.73818219,30.5386126,2.62E-09,-2.88E-08,-3.41E-08,-8.13E-08,,,3.24888144
1156,12:13:04,0.043228269,0.010101497,86.61444783,68.45249087,1.99753046,487.7315238,49.12628174,45.28865755,-0.045948476,-0.5874753,-0.114859343,30.25747597,0.347848326,0.177410185,0.218913883,49.00883654,44.74289756,48.39146087,29.0279234,30.0237498,22.04674821,31.82086329,32.14601607,29.29922226,29.04039245,26.74380475,37.46210753,43.25480141,44.7521213,37.66862549,33.58934055,38.42614119,37.88743161,31.35756247,51.6232651,-56925.17923,-56925.17923,-56925.17923,-56925.17923,-56925.17923,-56925.17923,-56925.17923,-56925.17923,-56925.17923,-56925.17923,-56925.17923,-56925.17923,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.356988192,117.4443752,2.29477644,30.03568232,2.193970084,494.4004789,49.59866524,45.12630522,1.886731982,98.71143848,48.73780847,30.53867161,-1.31E-08,1.05E-08,4.46E-08,-3.67E-08,,,3.25619525
1157,12:13:05,0.033098459,0.012347102,86.62438095,68.68755817,1.99627161,487.7342284,49.12775695,45.289464,-0.046440214,-0.585213304,-0.113187432,30.2615279,0.348424315,0.177545577,0.212434739,49.00305207,44.74321394,48.37062338,29.03278424,30.00778583,22.04385873,31.7733995,32.14318698,29.27960879,29.03391779,26.73228739,37.46799919,42.95657705,44.74057855,37.66337797,33.60336385,38.43949775,37.89924427,31.35306327,51.41325595,-56925.97228,-56925.97228,-56925.97228,-56925.97228,-56925.97228,-56925.97228,-56925.97228,-56925.97228,-56925.97228,-56925.97228,-56925.97228,-56925.97228,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.356742322,117.4360156,2.293792963,30.0360167,2.19412744,494.3997413,49.59880292,45.12577415,1.887518764,98.70750457,48.73831987,30.53886831,-2.62E-09,-8.92E-08,-8.39E-08,-4.46E-08,,,3.26771261
1158,12:13:06,0.032705069,0.012240559,86.64228022,68.61176491,1.997333765,487.7042323,49.1287601,45.29111624,-0.046554953,-0.590524077,-0.114465952,30.25814474,0.348113537,0.177360684,0.21056515,49.04135663,44.75307036,48.39611008,29.03003671,29.98332302,22.04084047,31.96990662,32.12964455,29.25964109,29.03411751,26.73795527,37.4615107,42.85427897,44.76053706,37.66491061,33.60693043,38.44678227,37.88894883,31.35075198,51.61694071,-56924.82439,-56924.82439,-56924.82439,-56924.82439,-56924.82439,-56924.82439,-56924.82439,-56924.82439,-56924.82439,-56924.82439,-56924.82439,-56924.82439,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357545495,117.443195,2.294304371,30.03613472,2.194658518,494.4098219,49.59833086,45.12677729,1.886928678,98.71119261,48.73790681,30.53859293,-5.77E-08,-4.98E-08,-3.41E-08,-9.44E-08,,,3.26204473
1159,12:13:07,0.030934811,0.012207776,86.61238253,68.44513118,1.998926997,487.7251312,49.12881911,45.29001474,-0.046276301,-0.585114956,-0.113620162,30.23896694,0.348113537,0.177403957,0.211285383,48.9559077,44.7494834,48.37270537,29.01907887,29.96016816,22.04237428,31.6801866,32.12664106,29.23373205,29.01250403,26.72102196,37.45274609,42.90203782,44.75277757,37.65058106,33.60685559,38.44581847,37.88353121,31.362409,50.80816682,-56925.35112,-56925.35112,-56925.35112,-56925.35112,-56925.35112,-56925.35112,-56925.35112,-56925.35112,-56925.35112,-56925.35112,-56925.35112,-56925.35112,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357143909,117.438671,2.294206023,30.03426611,2.193930745,494.4149852,49.59925532,45.12601018,1.88765645,98.70848805,48.73810351,30.5385536,-5.77E-08,-1.31E-08,-1.05E-08,-9.97E-08,,,3.27897804
1160,12:13:08,0.029557943,0.011920929,86.62624955,68.60253662,1.995327473,487.732999,49.12761927,45.28993607,-0.046350062,-0.589442253,-0.11285305,30.23762941,0.347462803,0.177618355,0.212397039,49.00083008,44.74097338,48.37341409,29.03251169,29.95388901,22.04864357,31.88582976,32.12061521,29.23514842,29.02593703,26.7292799,37.45569862,42.71294149,44.76227566,37.65598256,33.62734824,38.4570519,37.88921152,31.34943882,50.98773684,-56924.14191,-56924.14191,-56924.14191,-56924.14191,-56924.14191,-56924.14191,-56924.14191,-56924.14191,-56924.14191,-56924.14191,-56924.14191,-56924.14191,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.357561886,117.4373925,2.293104529,30.03542662,2.194717526,494.4132641,49.59957004,45.12540042,1.985886097,98.71414304,48.76821756,30.41833341,-3.67E-08,-5.25E-09,-7.08E-08,-3.93E-08,,,3.2707201
1161,12:13:09,0.021100044,0.013125688,86.62064373,68.68403405,1.999989152,487.7145588,49.12909448,45.28938532,-0.046382844,-0.590917468,-0.113974214,30.23904562,0.34726119,0.177463293,0.210448444,49.08977651,44.75073053,48.42518547,29.01945948,29.94561367,22.055414,32.0296952,32.09908562,29.21552964,29.00449593,26.71001393,37.45646263,43.10735197,44.74765595,37.64828208,33.62991479,38.48784721,37.8828629,31.33984612,50.86980128,-56926.04242,-56926.04242,-56926.04242,-56926.04242,-56926.04242,-56926.04242,-56926.04242,-56926.04242,-56926.04242,-56926.04242,-56926.04242,-56926.04242,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056109905,99.42708313,1.995956898,29.83733475,2.19412744,494.4083467,49.5988816,45.12652159,1.986456513,98.7040624,48.76819789,30.41849077,6.03E-08,7.87E-09,-3.41E-08,-5.51E-08,,,3.28998607
1162,12:13:10,0.03349185,0.012338907,86.59979403,68.55787039,1.997215748,487.7617657,49.12944853,45.2906245,-0.045989454,-0.58619678,-0.1145643,30.23943901,0.347469032,0.177463621,0.210783809,49.20053108,44.75175541,48.415519,29.00328677,29.92313589,22.05004592,31.43263326,32.09450499,29.18984487,29.00487383,26.70424269,37.44368691,43.22601995,44.74384935,37.64286198,33.6296154,38.48572434,37.90211034,31.33949714,51.07124697,-56925.86727,-56925.86727,-56925.86727,-56925.86727,-56925.86727,-56925.86727,-56925.86727,-56925.86727,-56925.86727,-56925.86727,-56925.86727,-56925.86727,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056740969,99.43436086,1.994678378,29.83519077,2.395759821,502.4153218,49.55043554,45.15685201,1.986259818,98.71586412,48.76847327,30.41835308,2.36E-08,-4.98E-08,-5.25E-08,-1.60E-07,,,3.29575731
1163,12:13:11,0.036245584,0.01231432,86.6242826,68.64474416,1.998179555,487.7320156,49.12687182,45.29048681,-0.046399236,-0.584819913,-0.113167763,30.24050117,0.347489357,0.1775859,0.221026063,49.37244544,44.77718,48.45493404,29.01593191,29.92240584,22.06057668,31.8213384,32.09625628,29.18208791,29.00776997,26.71672082,37.4541097,43.15525738,44.75456069,37.65706716,33.65157208,38.49831798,37.8971312,31.3292613,50.67034888,-56925.89862,-56925.89862,-56925.89862,-56925.89862,-56925.89862,-56925.89862,-56925.89862,-56925.89862,-56925.89862,-56925.89862,-56925.89862,-56925.89862,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05591321,99.43180382,1.995524168,29.83928204,2.395307422,502.4081916,49.55012083,45.15651762,1.986476183,98.710455,48.76743078,30.41795969,-5.25E-09,-2.88E-08,-4.46E-08,-1.15E-07,,,3.28327918
1164,12:13:12,0.030639768,0.011199713,86.62919998,68.53433251,1.997196078,487.7472594,49.13074672,45.29099822,-0.045907497,-0.589638948,-0.113010406,30.23934066,0.347490013,0.177546233,0.212857962,49.39171654,44.79047613,48.45810583,29.01220187,29.91008356,22.07312566,31.83994483,32.08263749,29.17699931,29.00698727,26.71251723,37.45400893,43.34832781,44.76126924,37.65652096,33.67168059,38.50210467,37.8857834,31.33445752,50.97072721,-56924.96178,-56924.96178,-56924.96178,-56924.96178,-56924.96178,-56924.96178,-56924.96178,-56924.96178,-56924.96178,-56924.96178,-56924.96178,-56924.96178,69.99719245,49.99926181,99.99855973,19.9966893,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.056208253,99.4286567,1.994403005,29.83841658,2.395543456,502.4079457,49.54949141,45.15728474,1.986377835,98.71193022,48.76821756,30.4180187,-5.51E-08,-1.84E-08,-2.88E-08,-7.87E-09,,,3.28748277
